 69 ;   0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0 ;  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 70 ;   0  0  0  0  0  0  0  0  1  1  1  1  0  1  0  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
 71 ;   0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
 72 ;   1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  1  1  0  0  0  0  0 ;  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 73 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0 ;  0  0  1  0  0  0  0  0  0  0  0  1  1  1  1  0  0  1  0  0  0  0  0  0  0 ;  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
 74 ;   1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  1  0  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 75 ;   0  0  1  0  0  0  0  0  1  1  1  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0 ;  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
 76 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0 ;  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 77 ;   1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  1  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 78 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0 ;  0  1  0  0  1  1  0  0  0  0  0  0  0  0  0  1  0  0  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  0  0
 79 ;   0  0  0  0  0  0  0  0  1  1  1  1  0  1  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0 ;  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 80 ;   0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  1  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  1  1  1  0  0  0  0  0  0  1  0  1  0  1  1  1
 81 ;   0  0  1  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0
 82 ;   0  0  1  0  1  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0  0  1  0  1  0  0 ;  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
 83 ;   0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0 ;  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1 ;  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
 84 ;   0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0
 85 ;   0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0 ;  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  1  0  0  1  0  0  1  1  0
 86 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  1  1  0  0  1  1 ;  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
 87 ;   1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  1  0  0  0  0  0  1 ;  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
 88 ;   1  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
 89 ;   0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  0  0  1  1  1
 90 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0 ;  0  1  0  1  0  0  1  0  1  0  0  1  0  1  0  0  1  0  1  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  1  1  0  0  1  0  0  1
 91 ;   1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
 92 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  1  0  0  0 ;  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  1  0  1  1  0  1  0  1  0 ;  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0  0  1  1  0  0  0  0  1
 93 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0 ;  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0  1  0  1  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  1  1  1  0  0  0  0  1
 94 ;   0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0 ;  0  0  1  1  1  0  0  0  0  0  0  0  1  1  1  1  0  1  0  0  1  0  0  1  1 ;  0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
 95 ;   0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0  1  1  1  0
 96 ;   0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0 ;  0  1  0  0  0  0  1  0  1  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  1  1  0  0  1  0  0  1
 97 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  1  0  0  1  0  1  1  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0 ;  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
 98 ;   0  1  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  1  0  1  0  1  1 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  1  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 99 ;   0  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
100 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  1 ;  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
101 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0 ;  0  0  1  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0  0  0  0  1  0  0 ;  0  0  1  0  1  0  0  0  1  1  0  1  1  0  0  0  1  0  1  0  0  0  1  1  0  1  1  0  0  0  0  0  0  0  0
102 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  1  1 ;  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  1  1  0  0  0  0  1
103 ;   0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  1  0  1  0  0  1  0  1  0  0  1  0  1  0  0  1  0  1  0  0  0  0  0  0  0 ;  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
104 ;   1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0 ;  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
105 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  0 ;  0  0  1  0  0  0  0  0  0  1  1  1  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
106 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0 ;  1  0  0  1  1  0  0  0  0  0  1  0  0  1  1  0  0  1  1  1  1  0  1  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
107 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  1  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0 ;  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
108 ;   0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  1  0  0  0 ;  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0 ;  0  1  0  0  0  0  1  1  0  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0  0  1  1  0  0  0  0  1
109 ;   0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0 ;  0  0  1  0  0  0  0  0  0  0  0  0  1  1  1  0  0  1  0  0  0  0  0  0  0 ;  0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
110 ;   0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
111 ;   0  0  1  0  1  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  0  0  0  1  0  1  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1
112 ;   1  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  1  1  1  1  0  1  0  1  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  1  0  1  0  0 ;  0  0  1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
113 ;   0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  1 ;  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
114 ;   0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
115 ;   0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1  0 ;  0  0  0  0  0  1  1  0  1  1  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0 ;  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
116 ;   0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0 ;  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0 ;  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  1  0  0  0  0  1  1  1  0  0  0  0  1
117 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  1  1  0  0  0  0  0  1  1  0 ;  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
118 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 ;  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0 ;  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  1
119 ;   0  0  0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0 ;  0  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  0  0  1  1  1
120 ;   1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  1  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  1  0  1  0  1  1  1  0  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0  0  0
121 ;   1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  1  0  0  1  1  1  1  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
122 ;   0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0 ;  0  1  0  0  0  0  1  1  1  1  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
123 ;   0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  1  0  0  0  0  1  0  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
124 ;   1  1  0  1  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  1  1  0  1  1  0  0  1  1  0  1  1  0  0 ;  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0
125 ;   0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0 ;  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
126 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1  0 ;  0  0  0  0  0  1  1  0  1  1  0  0  0  0  0  1  1  0  1  1  0  1  0  1  0 ;  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
127 ;   0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1 ;  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  1  1  1 ;  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0

#
